epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785428582580,23.15,186.9,63508.5,931,748,22.4,21811.2,33
1785428585586,23.63,188.2,63508.5,932,749,22.4,21811.2,33
1785428588592,16.05,188.4,63508.5,934,751,22.4,21913.6,33
1785428591598,27.18,188.7,63508.5,936,752,22.4,21913.6,33
1785428594605,21.71,188.9,63508.5,938,754,22.4,21913.6,33
1785428597611,22.71,188.8,63508.5,940,755,22.4,22016.0,33
1785428600616,21.35,188.7,63508.5,942,757,22.4,22016.0,33
1785428603622,24.86,189,63508.5,944,758,22.4,22016.0,33
1785428606628,26.59,189.3,63508.5,946,760,22.4,22016.0,33
1785428609634,21.08,189,63508.5,948,761,22.4,22118.4,33
1785428612641,22.53,189.3,63508.5,950,763,22.4,22118.4,33
1785428615646,21.07,189.3,63508.5,952,764,22.4,22118.4,33
1785428618653,23.83,189.4,63508.5,954,766,22.4,22220.8,33
1785428621658,25.97,189.3,63508.5,955,767,22.4,22220.8,33
1785428624664,23.98,189.5,63508.5,957,769,22.4,22220.8,33
1785428627671,26.78,192.7,63508.5,959,770,22.4,22220.8,34
1785428630677,24.03,189.2,63508.5,961,772,22.4,22323.2,33
1785428633683,22.26,189.4,63508.5,963,773,22.4,22323.2,33
1785428636689,22.17,189.2,63508.5,965,775,22.4,22323.2,33
1785428639695,21.16,189.4,63508.5,967,776,22.4,22425.6,33
1785428642702,27.44,190.6,63508.5,969,778,22.4,22425.6,33
1785428645708,23.38,190.5,63508.5,971,779,22.4,22425.6,33
1785428648714,22.57,190.7,63508.5,973,781,22.4,22528.0,33
1785428651719,21.84,191.1,63508.5,975,782,22.4,22528.0,33
1785428654725,17.61,192.4,63508.5,977,783,22.4,22528.0,33
1785428657730,26.38,192.5,63508.5,979,785,22.4,22630.4,33
1785428660736,23.25,192.8,63508.5,981,786,22.4,22630.4,33
1785428663741,22.47,192.9,63508.5,982,788,22.4,22630.4,33
1785428666747,24.73,193.4,63508.5,984,789,22.4,22630.4,33
1785428669754,23.72,193.6,63508.5,986,791,22.4,22732.8,33
1785428672760,27.79,193.8,63508.5,988,792,22.4,22732.8,33
1785428675766,24.40,196.4,63508.5,990,794,22.4,22732.8,35
1785428678773,23.12,196.5,63508.5,992,795,22.4,22835.2,35
1785428681779,23.08,196.2,63508.5,994,797,22.4,22835.2,35
1785428684784,23.54,196.5,63508.5,996,798,22.4,22835.2,35
1785428687791,27.16,196.4,63508.5,998,800,22.4,22937.6,35
1785428690798,21.15,196.8,63508.5,1e+03,801,22.4,22937.6,35
1785428693802,22.77,196.5,63508.5,1024.0,803,22.4,22937.6,35
1785428696809,22.04,196.4,63508.5,1024.0,804,22.4,22937.6,35
1785428699816,24.26,196.4,63508.5,1034.2,806,22.4,23040.0,35
1785428702823,29.46,196.5,63508.5,1034.2,807,22.4,23040.0,35
1785428705829,23.35,198.7,63508.5,1034.2,809,22.4,23040.0,36
1785428708836,20.92,196.8,63508.5,1034.2,810,22.4,23142.4,35
1785428711842,23.03,196.8,63508.5,1034.2,812,22.4,23142.4,35
1785428714847,23.43,197.3,63508.5,1044.5,813,22.4,23142.4,35
1785428717853,21.28,197.1,63508.5,1044.5,815,22.4,23244.8,35
1785428720858,19.57,199,63508.5,1044.5,816,22.4,23244.8,41
1785428723865,26.72,197.3,63508.5,1044.5,818,22.4,23244.8,35
1785428726871,21.37,198.8,63508.5,1044.5,819,22.4,23244.8,36
1785428729876,25.42,198.7,63508.5,1054.7,821,22.4,23347.2,36
1785428732882,21.63,198.5,63508.5,1054.7,822,22.4,23347.2,36
1785428735889,22.00,199.5,63508.5,1054.7,824,22.4,23347.2,36
1785428738895,25.88,199.1,63508.5,1054.7,825,22.4,23449.6,36
1785428741900,19.74,199.2,63508.5,1054.7,826,22.4,23449.6,36
1785428744906,20.93,199.2,63508.5,1054.7,828,22.4,23449.6,36
1785428747913,19.87,198.7,63508.5,1065.0,829,22.4,23449.6,36
1785428750918,20.54,198.7,63508.5,1065.0,831,22.4,23552.0,36
1785428753925,27.22,199.1,63508.5,1065.0,832,22.4,23552.0,36
1785428756931,21.45,199.1,63508.5,1065.0,834,22.4,23552.0,36
1785428759937,20.32,200.4,63508.5,1065.0,835,22.4,23654.4,37
1785428762943,13.90,200.3,63508.5,1075.2,836,22.4,23654.4,36
1785428765949,12.35,207.9,63508.5,1075.2,836,22.4,23654.4,37
1785428768955,8.64,202.4,63508.5,1075.2,837,22.4,23654.4,36
