
                                                                                                    Garbage Collections

Start    GC ID GC Name                                                                                                                                                           Heap Before GC Heap After GC Longest Pause
-------- ----- ----------------------------------------------------------------------------------------------------------------------------------------------------------------- -------------- ------------- -------------
10:36:19    99 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.07 ms
10:36:20   100 G1New                                                                                                                                                                   792.0 MB       30.3 MB       5.89 ms
10:36:21   101 G1New                                                                                                                                                                   792.3 MB       30.4 MB       5.08 ms
10:36:22   102 G1New                                                                                                                                                                   792.4 MB       30.4 MB       5.88 ms
10:36:22   103 G1New                                                                                                                                                                   792.4 MB       30.0 MB       4.71 ms
10:36:23   104 G1New                                                                                                                                                                   793.0 MB       30.4 MB       7.68 ms
10:36:24   105 G1New                                                                                                                                                                   792.4 MB       30.2 MB       5.97 ms
10:36:25   106 G1New                                                                                                                                                                   793.2 MB       30.6 MB       5.05 ms
10:36:25   107 G1New                                                                                                                                                                   792.6 MB       30.2 MB       5.16 ms
10:36:26   108 G1New                                                                                                                                                                   793.2 MB       30.4 MB       5.65 ms
10:36:27   109 G1New                                                                                                                                                                   792.4 MB       30.1 MB       5.19 ms
10:36:28   110 G1New                                                                                                                                                                   793.1 MB       30.4 MB       5.98 ms
10:36:29   111 G1New                                                                                                                                                                   792.4 MB       30.7 MB       5.80 ms
10:36:29   112 G1New                                                                                                                                                                   792.7 MB       30.2 MB       5.29 ms
10:36:30   113 G1New                                                                                                                                                                   793.2 MB       30.2 MB       5.41 ms
10:36:31   114 G1New                                                                                                                                                                   793.2 MB       30.1 MB       4.90 ms
10:36:32   115 G1New                                                                                                                                                                   792.1 MB       30.1 MB       4.79 ms
10:36:33   116 G1New                                                                                                                                                                   793.1 MB       30.1 MB       4.82 ms
10:36:33   117 G1New                                                                                                                                                                   792.1 MB       30.1 MB       5.20 ms
10:36:34   118 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.18 ms
10:36:35   119 G1New                                                                                                                                                                   793.1 MB       30.1 MB       6.20 ms
10:36:36   120 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.15 ms
10:36:36   121 G1New                                                                                                                                                                   792.1 MB       30.1 MB       5.88 ms
10:36:37   122 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.02 ms
10:36:38   123 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.11 ms
10:36:39   124 G1New                                                                                                                                                                   792.1 MB       30.1 MB       4.91 ms
