epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785431319675,15.97,1123.3,63508.5,109,565,0.016,201,162
1785431322681,16.89,1123.3,63508.5,110,570,0.016,203,162
1785431325689,17.13,1124.4,63508.5,111,576,0.016,205,162
1785431328696,16.88,1124.4,63508.5,112,582,0.016,207,163
1785431331703,17.41,1127.4,63508.5,113,589,0.016,210,168
1785431334712,12.42,1126.4,63508.5,114,595,0.016,212,162
1785431337720,19.61,1126.4,63508.5,116,601,0.016,214,162
1785431340728,15.22,1127.4,63508.5,117,607,0.016,216,162
1785431343737,15.41,1128.4,63508.5,118,613,0.016,218,162
1785431346745,13.88,1128.4,63508.5,119,619,0.016,220,162
1785431349753,14.35,1129.5,63508.5,120,625,0.016,222,162
1785431352762,37.30,1129.5,63508.5,121,631,0.016,224,162
1785431355770,10.58,1130.5,63508.5,122,636,0.016,226,162
1785431358777,14.94,1131.5,63508.5,124,643,0.016,228,162
1785431361784,32.50,1137.7,63508.5,125,648,0.016,231,162
1785431364792,14.21,1138.7,63508.5,126,655,0.016,233,162
1785431367799,17.10,1138.7,63508.5,127,660,0.016,235,162
1785431370806,2.96,1129.5,63508.5,127,662,0.016,236,162
